case_id,variant,variant_id
faker#1408,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",51
faker#1409,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",51
faker#1410,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",7
faker#1411,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",51
faker#1412,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",51
faker#1418,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewComment', 'IssueComment', 'Revise', 'ReviewComment', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch', 'Referenced')",140
faker#1420,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'Revise', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",141
faker#1421,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",51
faker#1422,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",51
faker#1423,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",51
faker#1427,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch', 'Referenced')",142
faker#1428,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewRequested', 'Revise', 'ReviewComment', 'ReviewComment', 'Revise', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",143
faker#1429,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'IssueComment', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",138
faker#143,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewRejected', 'ReviewApproved', 'MergePR', 'DeleteBranch')",144
faker#1430,"('OpenPR', 'ReviewRequested', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",145
faker#1432,"('SubmitCommit', 'OpenPR', 'Revise', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'ReviewComment', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",146
faker#1433,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewRequested', 'IssueComment', 'IssueComment', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",147
faker#1434,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",148
faker#1435,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewRequested', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewRequested', 'ReviewComment', 'IssueComment', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",149
faker#1438,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewComment', 'Revise', 'IssueComment', 'IssueComment', 'Revise', 'ReviewComment', 'Revise', 'ReviewRejected', 'Revise', 'ReviewComment', 'Revise', 'ReviewRequested', 'ReviewRejected', 'Revise', 'ReviewRequested', 'IssueComment', 'IssueComment', 'ReviewComment', 'Revise', 'IssueComment', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'IssueComment', 'IssueComment', 'Revise', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",150
faker#1440,"('SubmitCommit', 'OpenPR', 'Revise', 'IssueComment', 'Revise', 'ReviewRequested', 'ReviewRejected', 'Revise', 'Revise', 'ReviewRequested', 'ReviewRejected', 'Revise', 'ReviewRequested', 'IssueComment', 'ReviewRejected', 'IssueComment', 'Revise', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",151
faker#1444,"('OpenPR', 'IssueComment', 'ReviewRequested', 'ReviewComment', 'ReviewRequested', 'ReviewComment', 'ReviewRequested', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'Revise', 'ReviewApproved', 'MergePR', 'DeleteBranch')",152
faker#1445,"('OpenPR', 'IssueComment', 'IssueComment', 'ReviewRejected', 'Revise', 'ReviewRequested', 'IssueComment', 'ReviewComment', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'ReviewRequested', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'ReviewComment', 'IssueComment', 'ReviewComment', 'ReviewRequested', 'IssueComment', 'ReviewRequested', 'Revise', 'IssueComment', 'ReviewApproved', 'ReviewComment', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",153
faker#1447,"('OpenPR', 'IssueComment', 'Revise', 'ReviewRequested', 'ReviewComment', 'IssueComment', 'IssueComment', 'ReviewComment', 'ReviewRequested', 'Revise', 'ReviewRequested', 'ReviewApproved', 'Revise', 'ReviewRequested', 'Revise', 'ReviewComment', 'ReviewApproved', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch')",154
faker#1452,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'IssueComment', 'ReviewApproved', 'MergePR', 'DeleteBranch')",83
faker#1453,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewRejected', 'Revise', 'ReviewRejected', 'Revise', 'ReviewRequested', 'ReviewComment', 'Revise', 'ReviewRequested', 'Revise', 'ReviewRequested', 'ReviewComment', 'Revise', 'ReviewRequested', 'IssueComment', 'ReviewComment', 'IssueComment', 'Revise', 'ReviewApproved', 'Revise', 'ReviewRequested', 'Revise', 'ReviewComment', 'ReviewApproved', 'ReviewRequested', 'Revise', 'ReviewApproved', 'MergePR', 'DeleteBranch')",155
faker#1458,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",69
faker#1459,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'IssueComment', 'ReviewRejected', 'Revise', 'ReviewRequested', 'ReviewComment', 'Revise', 'ReviewComment', 'Revise', 'ReviewRequested', 'Revise', 'ReviewApproved', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch')",156
faker#1460,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",63
faker#1461,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'MergePR', 'DeleteBranch')",157
faker#1462,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",63
faker#1463,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",63
faker#1469,"('SubmitCommit', 'OpenPR', 'Revise', 'IssueComment', 'IssueComment', 'Revise', 'ReviewRequested', 'ReviewRejected', 'Revise', 'IssueComment', 'ReviewRequested', 'ReviewRequested', 'IssueComment', 'Revise', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",158
faker#147,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'MergePR', 'DeleteBranch')",159
faker#1473,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",118
faker#1476,"('OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewComment', 'IssueComment', 'Revise', 'ReviewComment', 'Revise', 'ReviewRequested', 'ReviewComment', 'ReviewApproved', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",160
faker#1477,"('OpenPR', 'ReviewComment', 'IssueComment', 'ReviewRequested', 'ReviewRequested', 'Revise', 'IssueComment', 'Revise', 'Revise', 'IssueComment', 'ReviewComment', 'Revise', 'ReviewComment', 'ReviewComment', 'Revise', 'Revise', 'ReviewRequested', 'ReviewRejected', 'ReviewComment', 'Revise', 'Revise', 'Revise', 'Revise', 'ReviewRequested', 'Revise', 'ReviewComment', 'ReviewRequested', 'Revise', 'Revise', 'ReviewRequested', 'Revise', 'ReviewRejected', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'ReviewRequested', 'ReviewApproved', 'Revise', 'ReviewApproved', 'Revise', 'IssueComment', 'MergePR', 'DeleteBranch')",161
faker#1478,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",69
faker#1480,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'Revise', 'IssueComment', 'ReviewComment', 'Revise', 'ReviewRequested', 'ReviewComment', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch')",162
faker#1481,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",63
faker#1482,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",63
faker#1483,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",63
faker#1484,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",69
faker#1486,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'Revise', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'ReviewRequested', 'Revise', 'IssueComment', 'Revise', 'ReviewRequested', 'Revise', 'ReviewComment', 'Revise', 'ReviewComment', 'Revise', 'ReviewComment', 'Revise', 'ReviewRequested', 'ReviewComment', 'ReviewComment', 'Revise', 'ReviewComment', 'Revise', 'ReviewRequested', 'Revise', 'ReviewApproved', 'ReviewApproved', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch')",163
faker#1488,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewComment', 'Revise', 'ReviewApproved', 'Revise', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch')",164
faker#1493,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",63
faker#1494,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch')",165
faker#1495,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",69
faker#1500,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'ReviewApproved', 'Revise', 'ReviewRequested', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch')",166
faker#1501,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",69
faker#1502,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",63
faker#1503,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",63
faker#151,"('OpenPR', 'IssueComment', 'ReviewRequested', 'IssueComment', 'IssueComment', 'Revise', 'ReviewRequested', 'ReviewComment', 'ReviewRequested', 'Revise', 'ReviewRequested', 'ReviewComment', 'Revise', 'ReviewRequested', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced')",167
faker#1515,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewComment', 'Revise', 'ReviewComment', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'Revise', 'ReviewRequested', 'Revise', 'MergePR', 'DeleteBranch')",168
faker#152,"('OpenPR', 'IssueComment', 'ReviewRequested', 'IssueComment', 'ReviewComment', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewRequested', 'IssueComment', 'IssueComment', 'ReviewComment', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced')",169
faker#1521,"('SubmitCommit', 'OpenPR', 'Revise', 'ReviewRequested', 'ReviewComment', 'IssueComment', 'Revise', 'ReviewRequested', 'ReviewApproved', 'Revise', 'ReviewComment', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",170
faker#1522,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'IssueComment', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",171
faker#1523,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",172
faker#1527,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",63
faker#1528,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",173
faker#1529,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch')",91
faker#153,"('OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewRequested', 'IssueComment', 'ReviewComment', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewRequested', 'Revise', 'IssueComment', 'ReviewRequested', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",174
faker#1530,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",63
faker#1531,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",63
faker#1534,"('OpenPR', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'ReviewRequested', 'ReviewComment', 'Revise', 'ReviewRequested', 'ReviewApproved', 'Revise', 'ReviewRequested', 'Revise', 'IssueComment', 'Revise', 'ReviewApproved', 'MergePR', 'DeleteBranch')",175
faker#1536,"('SubmitCommit', 'OpenPR', 'ReviewComment', 'Revise', 'IssueComment', 'Revise', 'Revise', 'ReviewRequested', 'ReviewComment', 'Revise', 'Revise', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch')",176
faker#1537,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewRequested', 'IssueComment', 'ReviewRejected', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'Revise', 'ReviewRequested', 'ReviewComment', 'Revise', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch')",177
faker#1539,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewComment', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",178
faker#154,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'IssueComment', 'Revise', 'ReviewRequested', 'ReviewComment', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced', 'Referenced', 'Referenced')",179
faker#1540,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'IssueComment', 'ReviewApproved', 'Revise', 'IssueComment', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",180
faker#1544,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",181
faker#1545,"('OpenPR', 'IssueComment', 'IssueComment', 'Revise', 'ReviewRequested', 'Revise', 'ReviewComment', 'Revise', 'ReviewRequested', 'Revise', 'ReviewComment', 'Revise', 'ReviewRequested', 'Revise', 'ReviewRequested', 'ReviewComment', 'Revise', 'ReviewRequested', 'ReviewApproved', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",182
faker#155,"('OpenPR', 'IssueComment', 'IssueComment', 'ReviewRequested', 'IssueComment', 'Revise', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'IssueComment', 'Revise', 'Revise', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",183
faker#1551,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewRejected', 'ReviewComment', 'Revise', 'ReviewRequested', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch')",184
faker#1558,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",69
faker#1559,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",63
faker#1560,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewApproved', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",185
faker#1561,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewApproved', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",185
faker#1562,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",63
faker#157,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewRejected', 'Revise', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",186
faker#1575,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch')",91
faker#1579,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",63
faker#158,"('SubmitCommit', 'OpenPR', 'IssueComment', 'ReviewRequested', 'Revise', 'ReviewComment', 'Revise', 'ReviewComment', 'Revise', 'ReviewApproved', 'Revise', 'ReviewRequested', 'ReviewApproved', 'IssueComment', 'MergePR', 'DeleteBranch', 'Referenced')",187
faker#1580,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",63
faker#1581,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",69
faker#1582,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",63
faker#1583,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",63
faker#1584,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",63
faker#1589,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'ReviewRequested', 'MergePR', 'DeleteBranch')",65
faker#1594,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'ReviewRequested', 'Revise', 'MergePR', 'DeleteBranch')",188
faker#1602,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewRejected', 'Revise', 'ReviewRequested', 'Revise', 'IssueComment', 'ReviewRejected', 'Revise', 'IssueComment', 'Revise', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewComment', 'Revise', 'ReviewComment', 'Revise', 'Revise', 'ReviewRequested', 'ReviewRejected', 'Revise', 'ReviewRequested', 'ReviewRequestRemoved', 'ReviewRequested', 'ReviewComment', 'Revise', 'Revise', 'ReviewRequested', 'ReviewRequestRemoved', 'ReviewRequested', 'Revise', 'ReviewApproved', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",189
faker#1613,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",63
faker#1614,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",63
faker#1615,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",63
faker#1616,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",63
faker#1617,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",69
faker#1625,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",63
faker#1626,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",63
faker#1627,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",63
faker#1628,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",63
faker#1632,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewComment', 'Revise', 'ReviewRequested', 'Revise', 'ReviewApproved', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch')",190
faker#1638,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",69
faker#1641,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'IssueComment', 'ReviewRequested', 'ReviewRejected', 'Revise', 'ReviewRequested', 'ReviewRequestRemoved', 'ReviewRequested', 'ReviewApproved', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'ReviewRequested', 'ReviewRequestRemoved', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",191
faker#1642,"('SubmitCommit', 'OpenPR', 'Revise', 'IssueComment', 'ReviewRequested', 'ReviewComment', 'Revise', 'ReviewRequested', 'Revise', 'ReviewComment', 'Revise', 'ReviewRequested', 'ReviewComment', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",192
faker#1643,"('SubmitCommit', 'OpenPR', 'Revise', 'ReviewRequested', 'IssueComment', 'ReviewComment', 'ReviewRequested', 'Revise', 'ReviewRequested', 'Revise', 'Revise', 'Revise', 'ReviewRequested', 'ReviewComment', 'Revise', 'Revise', 'IssueComment', 'ReviewRequested', 'ReviewApproved', 'Revise', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch')",193
faker#1644,"('OpenPR', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewRequested', 'ReviewComment', 'ReviewRequested', 'Revise', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'IssueComment', 'MergePR', 'DeleteBranch')",194
faker#1645,"('SubmitCommit', 'OpenPR', 'Revise', 'IssueComment', 'Revise', 'ReviewRequested', 'Revise', 'IssueComment', 'IssueComment', 'Revise', 'ReviewRequested', 'Revise', 'Revise', 'IssueComment', 'ReviewRequested', 'Revise', 'ReviewApproved', 'ReviewApproved', 'Revise', 'Revise', 'MergePR', 'DeleteBranch', 'Referenced')",195
faker#1646,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",196
faker#1647,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewRequested', 'Revise', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewRequested', 'Revise', 'Revise', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch')",197
faker#1648,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch')",198
faker#1649,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch')",199
faker#1650,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch')",91
faker#1652,"('SubmitCommit', 'OpenPR', 'IssueComment', 'Revise', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'Revise', 'ReviewApproved', 'Revise', 'IssueComment', 'Revise', 'MergePR', 'DeleteBranch')",200
