case_id,variant,variant_id
faker#1637,"('SubmitCommit', 'OpenPR', 'Revise', 'ReviewComment', 'ReviewComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'ReviewRequested', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'ReviewComment', 'ReviewRejected', 'IssueComment', 'Revise', 'ReviewComment', 'Revise', 'Revise', 'ReviewRequested', 'IssueComment', 'ReviewRequested', 'ReviewComment', 'Revise', 'Revise', 'ReviewRequested', 'Revise', 'IssueComment', 'Revise', 'ReviewApproved', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'Referenced')",88
faker#1654,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewRejected', 'IssueComment', 'ReviewRejected', 'Revise', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'ReviewRejected', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'ReviewComment', 'Revise', 'Revise', 'Revise', 'ReviewRequested', 'Revise', 'ReviewComment', 'Revise', 'Revise', 'ReviewComment', 'Revise', 'ReviewComment', 'Revise', 'ReviewRequested', 'ReviewComment', 'Revise', 'Revise', 'ReviewApproved', 'ReviewRequested', 'Revise', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'Revise', 'ReviewRequested', 'ReviewApproved', 'MergePR')",89
faker#1665,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'Revise', 'IssueComment', 'ReviewComment', 'Revise', 'IssueComment', 'IssueComment', 'Revise', 'ReviewComment', 'Revise', 'IssueComment', 'Revise', 'ReviewRequested', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'Revise', 'MergePR')",90
faker#1667,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'Revise', 'ReviewRequested', 'Revise', 'ReviewComment', 'Revise', 'ReviewRequested', 'Revise', 'ReviewComment', 'Revise', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'ReviewApproved', 'Revise', 'ReviewApproved', 'ReviewRequested', 'Revise', 'MergePR')",91
faker#1669,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'IssueComment', 'ReviewRequested', 'ReviewApproved', 'Revise', 'MergePR')",92
faker#1675,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewRequested', 'Revise', 'ReviewComment', 'Revise', 'ReviewComment', 'Revise', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'ReviewRequested', 'ReviewComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'ReviewComment', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",93
faker#1676,"('SubmitCommit', 'OpenPR', 'Revise', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'Revise', 'MergePR')",94
faker#1678,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'Revise', 'MergePR')",95
faker#168,"('OpenPR', 'IssueComment', 'IssueComment', 'ReviewRequested', 'Revise', 'IssueComment', 'ReviewRejected', 'IssueComment', 'ReviewRequested', 'IssueComment', 'IssueComment', 'ReviewComment', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'IssueComment', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'Revise', 'MergePR')",96
faker#1692,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'Revise', 'MergePR')",97
faker#1693,"('OpenPR', 'ReviewRequested', 'ReviewRequested', 'Revise', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'Revise', 'MergePR')",98
faker#1696,"('SubmitCommit', 'OpenPR', 'ReviewComment', 'IssueComment', 'Revise', 'IssueComment', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'IssueComment', 'IssueComment', 'ReviewApproved', 'Revise', 'MergePR')",99
faker#1699,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewComment', 'IssueComment', 'Revise', 'ReviewComment', 'Revise', 'ReviewComment', 'ReviewComment', 'Revise', 'ReviewComment', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'ReviewRejected', 'Revise', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewComment', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'ReviewComment', 'Revise', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'ReviewComment', 'Revise', 'ReviewComment', 'Revise', 'ReviewRequested', 'IssueComment', 'ReviewRejected', 'Revise', 'ReviewComment', 'Revise', 'Revise', 'ReviewComment', 'ReviewComment', 'Revise', 'Revise', 'ReviewApproved', 'Revise', 'Revise', 'ReviewRejected', 'Revise', 'ReviewApproved', 'IssueComment', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'Revise', 'ReviewApproved', 'IssueComment', 'Revise', 'MergePR', 'Referenced')",100
faker#17,"('SubmitCommit', 'OpenPR', 'ReviewApproved', 'ReviewApproved', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewApproved', 'MergePR')",101
faker#1701,"('OpenPR', 'ReviewRequested', 'Revise', 'Revise', 'ReviewRequested', 'IssueComment', 'ReviewRequested', 'Revise', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'ReviewApproved', 'IssueComment', 'ReviewRequested', 'ReviewApproved', 'Revise', 'Revise', 'ReviewApproved', 'MergePR', 'Referenced')",102
faker#1704,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'Revise', 'MergePR', 'Referenced')",103
faker#1705,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'ReviewApproved', 'Revise', 'ReviewRequested', 'Revise', 'ReviewApproved', 'Revise', 'MergePR', 'Referenced')",104
faker#1708,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewComment', 'IssueComment', 'ReviewComment', 'IssueComment', 'Revise', 'IssueComment', 'ReviewComment', 'Revise', 'Revise', 'ReviewApproved', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'Revise', 'MergePR', 'Referenced')",105
faker#1709,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'IssueComment', 'Revise', 'Revise', 'ReviewComment', 'Revise', 'IssueComment', 'ReviewApproved', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'Revise', 'MergePR')",106
faker#1710,"('OpenPR', 'ReviewRequested', 'ReviewComment', 'IssueComment', 'IssueComment', 'ReviewComment', 'IssueComment', 'IssueComment', 'Revise', 'Revise', 'Revise', 'Revise', 'ReviewRequestRemoved', 'ReviewRequested', 'ReviewRequestRemoved', 'ReviewComment', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR')",107
faker#1712,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'Revise', 'MergePR')",108
faker#173,"('SubmitCommit', 'OpenPR', 'IssueComment', 'ReviewRejected', 'Revise', 'ReviewComment', 'Revise', 'IssueComment', 'ReviewRejected', 'ReviewComment', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'Referenced')",109
faker#1732,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewComment', 'Revise', 'ReviewApproved', 'ReviewRequested', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewApproved', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'MergePR', 'Referenced')",110
faker#1737,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewComment', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'Revise', 'ReviewApproved', 'Revise', 'MergePR')",111
faker#1745,"('SubmitCommit', 'OpenPR', 'Revise', 'IssueComment', 'ReviewRequested', 'ReviewComment', 'IssueComment', 'IssueComment', 'Revise', 'ReviewComment', 'Revise', 'IssueComment', 'Revise', 'ReviewRejected', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'Revise', 'MergePR')",112
faker#1746,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'Revise', 'IssueComment', 'ReviewComment', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'Revise', 'Revise', 'ReviewRequested', 'ReviewComment', 'Revise', 'ReviewApproved', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",113
faker#1758,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'IssueComment', 'ReviewApproved', 'IssueComment', 'ReviewApproved', 'Revise', 'MergePR')",114
faker#1778,"('OpenPR', 'ReviewRequested', 'IssueComment', 'IssueComment', 'Revise', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewRejected', 'Revise', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'Revise', 'Revise', 'Revise', 'ReviewRequested', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",115
faker#179,"('OpenPR', 'IssueComment', 'ReviewRequested', 'ReviewRequested', 'ReviewRejected', 'IssueComment', 'IssueComment', 'ReviewRequested', 'ReviewRejected', 'IssueComment', 'ReviewComment', 'IssueComment', 'Revise', 'Revise', 'IssueComment', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'Referenced')",116
faker#180,"('SubmitCommit', 'OpenPR', 'IssueComment', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'Referenced')",117
faker#1801,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'Revise', 'ReviewComment', 'Revise', 'IssueComment', 'IssueComment', 'ReviewRejected', 'Revise', 'Revise', 'ReviewComment', 'Revise', 'Revise', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewRequested', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'ReviewRejected', 'Revise', 'ReviewRejected', 'Revise', 'ReviewRejected', 'Revise', 'ReviewApproved', 'Revise', 'ReviewRequested', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewRejected', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'ReviewComment', 'Revise', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'Revise', 'ReviewApproved', 'Revise', 'MergePR')",118
faker#1809,"('OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewComment', 'IssueComment', 'ReviewRequested', 'Revise', 'Revise', 'Revise', 'IssueComment', 'Revise', 'ReviewComment', 'ReviewRejected', 'Revise', 'Revise', 'ReviewComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'ReviewComment', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'Revise', 'ReviewRequested', 'MergePR')",119
faker#1810,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'Revise', 'MergePR', 'Referenced')",103
faker#1814,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewRejected', 'Revise', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'IssueComment', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'ReviewApproved', 'ReviewApproved', 'Revise', 'MergePR', 'Referenced')",120
faker#1819,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewComment', 'ReviewComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'ReviewComment', 'ReviewComment', 'Revise', 'ReviewApproved', 'ReviewApproved', 'ReviewRequested', 'Revise', 'ReviewApproved', 'Revise', 'MergePR')",121
faker#182,"('OpenPR', 'IssueComment', 'ReviewRequested', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewRejected', 'ReviewRequested', 'ReviewRejected', 'ReviewRejected', 'ReviewComment', 'ReviewRequested', 'IssueComment', 'ReviewRejected', 'ReviewComment', 'ReviewRequested', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewRejected', 'IssueComment', 'ReviewComment', 'ReviewRequested', 'ReviewRequestRemoved', 'ReviewRequested', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewRejected', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'ReviewRequested', 'ReviewComment', 'ReviewRequested', 'Revise', 'ReviewRejected', 'ReviewComment', 'Revise', 'IssueComment', 'ReviewRequested', 'ReviewRequested', 'IssueComment', 'ReviewComment', 'IssueComment', 'ReviewRequested', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'ReviewRequested', 'ReviewRejected', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'Revise', 'ReviewComment', 'IssueComment', 'ReviewApproved', 'ReviewRequestRemoved', 'ReviewRequested', 'Revise', 'MergePR', 'DeleteBranch')",122
faker#183,"('SubmitCommit', 'OpenPR', 'IssueComment', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced')",123
faker#1833,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'ReviewApproved', 'ReviewRequested', 'Revise', 'MergePR', 'Referenced')",124
faker#1843,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'ReviewRequested', 'Revise', 'ReviewApproved', 'Revise', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'Referenced')",125
faker#1854,"('OpenPR', 'ReviewRequested', 'ReviewComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewRejected', 'IssueComment', 'Revise', 'Revise', 'IssueComment', 'ReviewRequested', 'ReviewRejected', 'Revise', 'ReviewRequested', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'ReviewApproved', 'MergePR')",126
faker#1872,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'Revise', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'ReviewComment', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'ReviewApproved', 'Revise', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'Revise', 'MergePR')",127
faker#1876,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'Revise', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewRejected', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'Revise', 'ReviewApproved', 'MergePR')",128
faker#1880,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'ReviewApproved', 'MergePR')",129
faker#192,"('SubmitCommit', 'OpenPR', 'IssueComment', 'Revise', 'ReviewComment', 'Revise', 'ReviewRequested', 'ReviewComment', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'Referenced', 'DeleteBranch', 'Referenced')",130
faker#195,"('SubmitCommit', 'OpenPR', 'IssueComment', 'IssueComment', 'ReviewApproved', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'IssueComment', 'MergePR', 'Referenced')",131
faker#200,"('SubmitCommit', 'OpenPR', 'IssueComment', 'Revise', 'ReviewRejected', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'ReviewRequested', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'ReviewRequested', 'IssueComment', 'ReviewRejected', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'ReviewRequested', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'IssueComment', 'ReviewComment', 'ReviewRejected', 'Revise', 'ReviewRequested', 'ReviewRejected', 'Revise', 'ReviewRequested', 'ReviewRequested', 'Revise', 'ReviewComment', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'Revise', 'ReviewRequested', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'ReviewRequested', 'IssueComment', 'Revise', 'IssueComment', 'ReviewComment', 'ReviewRejected', 'Revise', 'ReviewRequested', 'Revise', 'IssueComment', 'ReviewRejected', 'Revise', 'ReviewRequested', 'IssueComment', 'ReviewRejected', 'Revise', 'ReviewRequested', 'Revise', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch')",132
faker#204,"('SubmitCommit', 'OpenPR', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced')",133
faker#230,"('OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'IssueComment', 'ReviewComment', 'ReviewRequested', 'IssueComment', 'ReviewComment', 'IssueComment', 'Revise', 'Revise', 'IssueComment', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'Referenced')",134
faker#241,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'Referenced')",135
faker#243,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'Revise', 'ReviewApproved', 'MergePR')",136
faker#250,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'Referenced', 'DeleteBranch')",137
faker#251,"('OpenPR', 'ReviewRequested', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'Revise', 'Revise', 'IssueComment', 'ReviewComment', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'MergePR')",138
faker#253,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'Revise', 'MergePR')",139
faker#255,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'ReviewApproved', 'MergePR')",140
faker#266,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'Revise', 'Revise', 'ReviewApproved', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'Revise', 'MergePR')",141
faker#267,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewRequested', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewApproved', 'IssueComment', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",142
faker#273,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",143
faker#274,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewComment', 'Revise', 'ReviewRequested', 'IssueComment', 'ReviewRejected', 'Revise', 'ReviewRequested', 'ReviewComment', 'Revise', 'ReviewComment', 'Revise', 'ReviewRequested', 'ReviewRejected', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",144
faker#275,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'Revise', 'ReviewApproved', 'MergePR')",145
faker#277,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'ReviewApproved', 'Revise', 'MergePR')",146
faker#281,"('OpenPR', 'ReviewRequested', 'IssueComment', 'IssueComment', 'ReviewApproved', 'Revise', 'Revise', 'IssueComment', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'Revise', 'MergePR')",147
faker#283,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewRejected', 'ReviewRequested', 'Revise', 'ReviewRequestRemoved', 'ReviewRequested', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",148
faker#288,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",149
faker#298,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",149
faker#299,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewComment', 'Revise', 'ReviewRequested', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced')",150
faker#300,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'ReviewApproved', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",151
faker#303,"('OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewComment', 'ReviewRequested', 'ReviewRejected', 'ReviewRequested', 'ReviewRejected', 'ReviewComment', 'Revise', 'ReviewRejected', 'Revise', 'Revise', 'Revise', 'ReviewRequested', 'ReviewRejected', 'Revise', 'IssueComment', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced')",152
faker#304,"('OpenPR', 'ReviewRequested', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'ReviewComment', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'Revise', 'IssueComment', 'Revise', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced')",153
faker#306,"('OpenPR', 'ReviewRequested', 'Revise', 'Revise', 'ReviewRejected', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewComment', 'ReviewRequested', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'Referenced', 'Referenced')",154
faker#307,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'Revise', 'Revise', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewRequested', 'IssueComment', 'ReviewRejected', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'IssueComment', 'MergePR', 'Referenced', 'Referenced')",155
faker#309,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewApproved', 'ReviewRejected', 'IssueComment', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced')",156
faker#320,"('OpenPR', 'ReviewRequested', 'ReviewRejected', 'ReviewRejected', 'IssueComment', 'IssueComment', 'ReviewComment', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'Revise', 'ReviewRequested', 'IssueComment', 'ReviewComment', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'Revise', 'MergePR')",157
faker#335,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'Revise', 'ReviewApproved', 'ReviewRequested', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced')",158
faker#337,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'Revise', 'ReviewComment', 'Revise', 'ReviewRequested', 'IssueComment', 'IssueComment', 'ReviewComment', 'IssueComment', 'IssueComment', 'ReviewRejected', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'ReviewRequested', 'ReviewRejected', 'Revise', 'ReviewRequested', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",159
faker#338,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced')",160
