case_id,variant,variant_id
netbeans#3514,"('SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'OpenPR', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'MergePR')",89
netbeans#3515,"('SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'OpenPR', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'MergePR')",89
netbeans#3610,"('SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'OpenPR', 'Revise', 'MergePR')",90
netbeans#3611,"('SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'OpenPR', 'Revise', 'MergePR')",90
netbeans#3784,"('SubmitCommit', 'SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",10
netbeans#4018,"('SubmitCommit', 'SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'MergePR')",91
netbeans#4020,"('OpenPR', 'ReviewRequested', 'ReviewRejected', 'IssueComment', 'IssueComment', 'ReviewApproved', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewApproved', 'MergePR', 'DeleteBranch')",92
netbeans#4031,"('SubmitCommit', 'SubmitCommit', 'OpenPR', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'IssueComment', 'MergePR')",93
netbeans#4032,"('SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'OpenPR', 'Revise', 'Revise', 'IssueComment', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'IssueComment', 'MergePR')",94
netbeans#4048,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",95
netbeans#4074,"('SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'OpenPR', 'Revise', 'MergePR')",90
netbeans#4075,"('SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'OpenPR', 'Revise', 'IssueComment', 'MergePR')",96
netbeans#4117,"('SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'OpenPR', 'Revise', 'Revise', 'Revise', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'MergePR')",97
netbeans#4118,"('SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'OpenPR', 'Revise', 'Revise', 'Revise', 'Revise', 'MergePR')",98
netbeans#4143,"('SubmitCommit', 'SubmitCommit', 'OpenPR', 'MergePR')",69
netbeans#4144,"('SubmitCommit', 'SubmitCommit', 'OpenPR', 'MergePR')",69
netbeans#4150,"('SubmitCommit', 'SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'IssueComment', 'Revise', 'Revise', 'ReviewApproved', 'MergePR', 'DeleteBranch')",99
netbeans#4173,"('SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'OpenPR', 'ReviewApproved', 'IssueComment', 'MergePR', 'DeleteBranch')",100
netbeans#4400,"('SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'OpenPR', 'Revise', 'MergePR')",101
netbeans#4401,"('SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'OpenPR', 'Revise', 'MergePR')",101
netbeans#4412,"('SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'OpenPR', 'Revise', 'Revise', 'IssueComment', 'MergePR')",102
netbeans#4413,"('SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'OpenPR', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'MergePR')",103
netbeans#4432,"('SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'OpenPR', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'MergePR')",104
netbeans#4452,"('SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'OpenPR', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'MergePR')",105
netbeans#4453,"('SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'OpenPR', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'MergePR')",105
netbeans#4506,"('SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'OpenPR', 'Revise', 'MergePR', 'DeleteBranch')",106
netbeans#4507,"('SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'OpenPR', 'Revise', 'MergePR', 'DeleteBranch')",106
netbeans#4854,"('SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'OpenPR', 'Revise', 'MergePR')",107
netbeans#4855,"('SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'OpenPR', 'Revise', 'MergePR')",107
netbeans#4870,"('SubmitCommit', 'OpenPR', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'MergePR')",108
netbeans#4871,"('SubmitCommit', 'OpenPR', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'MergePR')",108
netbeans#4937,"('SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'OpenPR', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'MergePR', 'DeleteBranch')",109
netbeans#4938,"('SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'OpenPR', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'MergePR', 'DeleteBranch')",109
phoenix#4247,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
phoenix#4279,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
phoenix#4309,"('SubmitCommit', 'OpenPR', 'ReviewApproved', 'Revise', 'ReviewApproved', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewRequested', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'ReviewComment', 'Revise', 'MergePR', 'DeleteBranch')",110
phoenix#4318,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
phoenix#4319,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
phoenix#4346,"('SubmitCommit', 'OpenPR', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'ReviewComment', 'Revise', 'ReviewComment', 'Revise', 'ReviewComment', 'Revise', 'MergePR', 'DeleteBranch')",111
phoenix#4357,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewComment', 'Revise', 'MergePR', 'DeleteBranch')",112
phoenix#4377,"('SubmitCommit', 'OpenPR', 'IssueComment', 'ReviewComment', 'ReviewComment', 'Revise', 'ReviewComment', 'Revise', 'ReviewComment', 'ReviewComment', 'ReviewApproved', 'ReviewComment', 'ReviewComment', 'Revise', 'MergePR', 'DeleteBranch')",113
phoenix#4381,"('SubmitCommit', 'OpenPR', 'ReviewComment', 'Revise', 'MergePR', 'DeleteBranch')",114
phoenix#4392,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
phoenix#4400,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewComment', 'Revise', 'ReviewApproved', 'MergePR', 'DeleteBranch')",115
phoenix#4405,"('SubmitCommit', 'OpenPR', 'ReviewComment', 'ReviewRejected', 'ReviewComment', 'Revise', 'ReviewApproved', 'MergePR', 'DeleteBranch')",116
phoenix#4418,"('SubmitCommit', 'OpenPR', 'Revise', 'MergePR', 'DeleteBranch')",11
phoenix#4419,"('SubmitCommit', 'OpenPR', 'ReviewComment', 'MergePR', 'DeleteBranch')",40
phoenix#4420,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
phoenix#4431,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'Revise', 'ReviewApproved', 'ReviewComment', 'Revise', 'ReviewComment', 'Revise', 'Revise', 'Revise', 'MergePR', 'DeleteBranch')",117
phoenix#4446,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
phoenix#4467,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
phoenix#4468,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
phoenix#4483,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",95
phoenix#4521,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
phoenix#4533,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
phoenix#4536,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'Revise', 'ReviewApproved', 'ReviewComment', 'IssueComment', 'Revise', 'MergePR', 'DeleteBranch')",118
phoenix#4562,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
phoenix#4609,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'Revise', 'IssueComment', 'ReviewComment', 'Revise', 'ReviewComment', 'ReviewComment', 'ReviewComment', 'Revise', 'IssueComment', 'ReviewComment', 'Revise', 'ReviewComment', 'Revise', 'MergePR', 'DeleteBranch')",119
phoenix#4632,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewComment', 'Revise', 'MergePR', 'DeleteBranch')",112
phoenix#4658,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
phoenix#4659,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewComment', 'Revise', 'ReviewApproved', 'MergePR', 'DeleteBranch')",115
phoenix#4677,"('SubmitCommit', 'OpenPR', 'IssueComment', 'Revise', 'ReviewApproved', 'IssueComment', 'MergePR', 'DeleteBranch')",120
phoenix#4698,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch', 'Referenced')",2
phoenix#4705,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
phoenix#4742,"('SubmitCommit', 'SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",10
phoenix#4743,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'MergePR', 'DeleteBranch')",24
phoenix#4751,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
phoenix#4754,"('OpenPR', 'Revise', 'MergePR', 'DeleteBranch')",36
phoenix#4756,"('OpenPR', 'Revise', 'MergePR', 'DeleteBranch')",36
phoenix#4757,"('OpenPR', 'Revise', 'MergePR', 'DeleteBranch')",36
phoenix#4758,"('OpenPR', 'Revise', 'MergePR', 'DeleteBranch')",36
phoenix#4759,"('OpenPR', 'Revise', 'MergePR', 'DeleteBranch')",36
phoenix#4760,"('OpenPR', 'Revise', 'MergePR', 'DeleteBranch')",36
phoenix#4762,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
phoenix#4763,"('OpenPR', 'Revise', 'MergePR', 'DeleteBranch')",36
phoenix#4764,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
phoenix#4765,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
phoenix#4766,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
phoenix#4768,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
phoenix#4773,"('OpenPR', 'Revise', 'MergePR', 'DeleteBranch')",36
phoenix#4775,"('OpenPR', 'Revise', 'MergePR', 'DeleteBranch')",36
phoenix#4776,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
phoenix#4777,"('OpenPR', 'Revise', 'MergePR', 'DeleteBranch')",36
phoenix#4778,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
phoenix#4779,"('OpenPR', 'Revise', 'MergePR', 'DeleteBranch')",36
phoenix#4780,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
phoenix#4781,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
phoenix#4782,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
phoenix#4785,"('OpenPR', 'Revise', 'MergePR', 'DeleteBranch')",36
phoenix#4786,"('OpenPR', 'IssueComment', 'Revise', 'MergePR', 'DeleteBranch')",121
phoenix#4787,"('OpenPR', 'IssueComment', 'Revise', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced', 'Referenced')",122
phoenix#4789,"('OpenPR', 'IssueComment', 'Revise', 'MergePR', 'DeleteBranch')",121
phoenix#4790,"('OpenPR', 'Revise', 'MergePR', 'DeleteBranch')",36
phoenix#4810,"('OpenPR', 'ReviewComment', 'ReviewComment', 'ReviewRequested', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'MergePR', 'DeleteBranch')",123
phoenix#4812,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
phoenix#4813,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
phoenix#4814,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
phoenix#4815,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
phoenix#4817,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
phoenix#4827,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
phoenix#4872,"('OpenPR', 'ReviewComment', 'ReviewComment', 'ReviewComment', 'IssueComment', 'IssueComment', 'ReviewComment', 'IssueComment', 'ReviewComment', 'IssueComment', 'ReviewComment', 'ReviewRejected', 'ReviewComment', 'ReviewComment', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'Revise', 'MergePR', 'DeleteBranch')",124
phoenix#4892,"('SubmitCommit', 'OpenPR', 'Revise', 'MergePR', 'DeleteBranch', 'Referenced')",125
phoenix#4894,"('SubmitCommit', 'OpenPR', 'Revise', 'MergePR', 'DeleteBranch')",11
phoenix#4895,"('SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'OpenPR', 'ReviewRequested', 'Revise', 'ReviewComment', 'Revise', 'ReviewComment', 'Revise', 'ReviewComment', 'Revise', 'ReviewComment', 'ReviewApproved', 'ReviewComment', 'ReviewComment', 'Revise', 'MergePR', 'DeleteBranch', 'Referenced')",126
phoenix#4904,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch', 'Referenced')",2
phoenix#4912,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewComment', 'Revise', 'MergePR', 'DeleteBranch')",112
phoenix#4920,"('SubmitCommit', 'OpenPR', 'Revise', 'MergePR', 'DeleteBranch')",11
phoenix#4949,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
phoenix#4950,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'Revise', 'ReviewComment', 'Revise', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",127
phoenix#4955,"('SubmitCommit', 'OpenPR', 'Revise', 'MergePR', 'DeleteBranch')",11
phoenix#4964,"('SubmitCommit', 'OpenPR', 'Revise', 'MergePR', 'DeleteBranch')",11
phoenix#4982,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
phoenix#4983,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
phoenix#4984,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
phoenix#4986,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'Revise', 'ReviewComment', 'ReviewComment', 'Revise', 'MergePR', 'DeleteBranch', 'Referenced')",128
phoenix#4990,"('OpenPR', 'ReviewRequested', 'ReviewComment', 'ReviewComment', 'Revise', 'MergePR', 'DeleteBranch')",129
phoenix#5022,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
redis#10219,"('SubmitCommit', 'OpenPR', 'Revise', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",130
redis#10390,"('OpenPR', 'Revise', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch', 'Referenced')",131
redis#10463,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",132
redis#10566,"('SubmitCommit', 'OpenPR', 'ReviewApproved', 'MergePR', 'DeleteBranch')",1
redis#10635,"('SubmitCommit', 'OpenPR', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch', 'Referenced')",133
redis#11072,"('SubmitCommit', 'OpenPR', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",134
redis#11203,"('SubmitCommit', 'OpenPR', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",134
swtpm#396,"('OpenPR', 'Revise', 'IssueComment', 'MergePR')",135
swtpm#397,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#400,"('SubmitCommit', 'SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",136
swtpm#401,"('SubmitCommit', 'SubmitCommit', 'OpenPR', 'MergePR')",69
swtpm#402,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#403,"('OpenPR', 'Revise', 'IssueComment', 'MergePR')",135
swtpm#404,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#405,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#406,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#408,"('OpenPR', 'Revise', 'IssueComment', 'MergePR')",135
swtpm#409,"('OpenPR', 'Revise', 'MergePR')",137
swtpm#411,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#416,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#417,"('OpenPR', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'MergePR')",138
swtpm#418,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
swtpm#422,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR', 'DeleteBranch')",5
swtpm#423,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#425,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#428,"('SubmitCommit', 'OpenPR', 'IssueComment', 'IssueComment', 'MergePR', 'DeleteBranch')",28
swtpm#430,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#431,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#436,"('SubmitCommit', 'OpenPR', 'IssueComment', 'IssueComment', 'MergePR')",139
swtpm#438,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#439,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#440,"('SubmitCommit', 'OpenPR', 'MergePR')",17
swtpm#441,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#444,"('OpenPR', 'Revise', 'IssueComment', 'MergePR')",135
swtpm#445,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#446,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#447,"('SubmitCommit', 'OpenPR', 'IssueComment', 'Revise', 'MergePR', 'DeleteBranch')",140
swtpm#448,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#449,"('SubmitCommit', 'OpenPR', 'IssueComment', 'Revise', 'MergePR', 'DeleteBranch')",140
swtpm#450,"('OpenPR', 'IssueComment', 'Revise', 'MergePR')",141
swtpm#456,"('OpenPR', 'IssueComment', 'Revise', 'MergePR')",141
swtpm#458,"('SubmitCommit', 'SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",136
swtpm#459,"('SubmitCommit', 'SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",136
swtpm#462,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#464,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#465,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#466,"('OpenPR', 'IssueComment', 'Revise', 'MergePR', 'DeleteBranch')",121
swtpm#467,"('OpenPR', 'Revise', 'MergePR')",137
swtpm#468,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#469,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR', 'DeleteBranch')",5
swtpm#471,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR', 'DeleteBranch')",5
swtpm#472,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#473,"('SubmitCommit', 'SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",136
swtpm#474,"('SubmitCommit', 'OpenPR', 'IssueComment', 'Revise', 'Revise', 'MergePR')",142
swtpm#475,"('SubmitCommit', 'OpenPR', 'Revise', 'IssueComment', 'MergePR', 'DeleteBranch')",8
swtpm#476,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#479,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#481,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#485,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#486,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR', 'DeleteBranch')",5
swtpm#487,"('OpenPR', 'Revise', 'IssueComment', 'MergePR')",135
swtpm#488,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
swtpm#489,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR', 'DeleteBranch')",5
swtpm#495,"('SubmitCommit', 'OpenPR', 'MergePR')",17
swtpm#503,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#507,"('OpenPR', 'Revise', 'IssueComment', 'MergePR', 'DeleteBranch')",143
swtpm#508,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#510,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#515,"('OpenPR', 'IssueComment', 'IssueComment', 'ReviewComment', 'Revise', 'ReviewComment', 'IssueComment', 'MergePR', 'DeleteBranch')",144
swtpm#518,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#521,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR', 'DeleteBranch')",5
swtpm#522,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#523,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#528,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#529,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#530,"('SubmitCommit', 'OpenPR', 'MergePR')",17
swtpm#532,"('SubmitCommit', 'SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",136
swtpm#536,"('SubmitCommit', 'OpenPR', 'MergePR')",17
swtpm#539,"('SubmitCommit', 'OpenPR', 'MergePR')",17
swtpm#540,"('SubmitCommit', 'OpenPR', 'MergePR')",17
swtpm#543,"('SubmitCommit', 'OpenPR', 'MergePR')",17
swtpm#544,"('OpenPR', 'Revise', 'MergePR')",137
swtpm#545,"('OpenPR', 'IssueComment', 'Revise', 'MergePR', 'DeleteBranch')",121
swtpm#546,"('OpenPR', 'IssueComment', 'Revise', 'IssueComment', 'MergePR', 'DeleteBranch')",145
swtpm#548,"('SubmitCommit', 'OpenPR', 'MergePR')",17
swtpm#550,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR', 'DeleteBranch')",5
swtpm#551,"('OpenPR', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'MergePR')",138
swtpm#552,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
swtpm#555,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#556,"('OpenPR', 'IssueComment', 'ReviewApproved', 'IssueComment', 'Revise', 'ReviewApproved', 'MergePR', 'DeleteBranch')",146
swtpm#557,"('OpenPR', 'IssueComment', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch')",147
swtpm#558,"('OpenPR', 'IssueComment', 'ReviewComment', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'MergePR', 'DeleteBranch')",148
swtpm#560,"('OpenPR', 'IssueComment', 'Revise', 'MergePR', 'DeleteBranch')",121
swtpm#563,"('OpenPR', 'IssueComment', 'Revise', 'IssueComment', 'ReviewApproved', 'MergePR', 'DeleteBranch')",149
swtpm#564,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR', 'DeleteBranch')",5
swtpm#565,"('SubmitCommit', 'OpenPR', 'MergePR')",17
swtpm#567,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR', 'DeleteBranch')",5
swtpm#569,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR', 'DeleteBranch')",5
swtpm#571,"('OpenPR', 'Revise', 'IssueComment', 'MergePR', 'DeleteBranch')",143
swtpm#573,"('SubmitCommit', 'OpenPR', 'IssueComment', 'IssueComment', 'MergePR')",139
swtpm#574,"('OpenPR', 'Revise', 'IssueComment', 'Revise', 'MergePR', 'DeleteBranch')",51
swtpm#575,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#576,"('OpenPR', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'MergePR', 'DeleteBranch')",150
swtpm#577,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR', 'DeleteBranch')",5
swtpm#578,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#580,"('OpenPR', 'IssueComment', 'Revise', 'MergePR', 'DeleteBranch')",121
swtpm#583,"('SubmitCommit', 'OpenPR', 'ReviewComment', 'Revise', 'MergePR', 'DeleteBranch')",114
swtpm#585,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR', 'DeleteBranch')",5
swtpm#586,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",29
swtpm#588,"('SubmitCommit', 'OpenPR', 'IssueComment', 'Revise', 'IssueComment', 'MergePR', 'DeleteBranch')",13
swtpm#589,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
swtpm#590,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",3
