case_id,variant,variant_id
dubbo#9689,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",10
dubbo#9692,"('SubmitCommit', 'OpenPR', 'ReviewRejected', 'MergePR')",45
dubbo#9693,"('SubmitCommit', 'OpenPR', 'IssueComment', 'ReviewApproved', 'MergePR')",50
dubbo#9694,"('SubmitCommit', 'OpenPR', 'MergePR')",1
dubbo#9695,"('SubmitCommit', 'OpenPR', 'ReviewApproved', 'Revise', 'IssueComment', 'Revise', 'ReviewComment', 'MergePR')",409
dubbo#9696,"('SubmitCommit', 'OpenPR', 'MergePR')",1
dubbo#9697,"('SubmitCommit', 'OpenPR', 'Revise', 'MergePR')",16
dubbo#9699,"('SubmitCommit', 'OpenPR', 'ReviewApproved', 'IssueComment', 'MergePR')",71
dubbo#9701,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR', 'DeleteBranch')",7
dubbo#9702,"('SubmitCommit', 'OpenPR', 'IssueComment', 'IssueComment', 'IssueComment', 'MergePR', 'DeleteBranch')",410
dubbo#9703,"('SubmitCommit', 'OpenPR', 'IssueComment', 'ReviewApproved', 'MergePR')",50
dubbo#9704,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",9
dubbo#9708,"('SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'SubmitCommit', 'OpenPR', 'Revise', 'IssueComment', 'ReviewApproved', 'MergePR')",411
dubbo#9710,"('SubmitCommit', 'OpenPR', 'IssueComment', 'ReviewApproved', 'MergePR')",50
dubbo#9722,"('SubmitCommit', 'OpenPR', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'IssueComment', 'MergePR', 'Referenced')",412
dubbo#9723,"('SubmitCommit', 'OpenPR', 'ReviewComment', 'IssueComment', 'Revise', 'ReviewRejected', 'IssueComment', 'IssueComment', 'Revise', 'Revise', 'Revise', 'MergePR')",413
dubbo#9725,"('SubmitCommit', 'OpenPR', 'Revise', 'IssueComment', 'ReviewApproved', 'MergePR', 'Referenced', 'DeleteBranch')",414
dubbo#9726,"('SubmitCommit', 'OpenPR', 'IssueComment', 'Revise', 'MergePR', 'DeleteBranch')",248
dubbo#9732,"('SubmitCommit', 'OpenPR', 'ReviewComment', 'IssueComment', 'MergePR')",8
dubbo#9734,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR', 'Referenced')",87
dubbo#9740,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR', 'ReviewApproved', 'Referenced')",415
dubbo#9741,"('SubmitCommit', 'OpenPR', 'ReviewRejected', 'IssueComment', 'MergePR')",416
dubbo#9744,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch', 'Referenced')",18
dubbo#9746,"('SubmitCommit', 'OpenPR', 'ReviewApproved', 'IssueComment', 'MergePR')",71
dubbo#9747,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR', 'DeleteBranch')",7
dubbo#9749,"('SubmitCommit', 'OpenPR', 'Revise', 'IssueComment', 'MergePR', 'DeleteBranch')",67
dubbo#9754,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",10
dubbo#9756,"('SubmitCommit', 'OpenPR', 'IssueComment', 'Revise', 'MergePR')",101
dubbo#9767,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",10
dubbo#9770,"('SubmitCommit', 'OpenPR', 'ReviewApproved', 'IssueComment', 'Revise', 'MergePR', 'Referenced')",417
dubbo#9773,"('SubmitCommit', 'OpenPR', 'IssueComment', 'Revise', 'MergePR', 'DeleteBranch', 'Referenced')",418
dubbo#9774,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR', 'Referenced')",87
dubbo#9777,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR', 'DeleteBranch')",7
dubbo#9778,"('SubmitCommit', 'OpenPR', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'MergePR', 'DeleteBranch')",419
dubbo#9779,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",9
dubbo#9780,"('SubmitCommit', 'OpenPR', 'IssueComment', 'IssueComment', 'ReviewApproved', 'MergePR')",17
dubbo#9782,"('SubmitCommit', 'OpenPR', 'MergePR')",1
dubbo#9783,"('SubmitCommit', 'OpenPR', 'MergePR')",1
dubbo#9784,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",10
dubbo#9786,"('SubmitCommit', 'OpenPR', 'Revise', 'Referenced', 'MergePR')",420
dubbo#9787,"('SubmitCommit', 'OpenPR', 'Revise', 'IssueComment', 'MergePR', 'DeleteBranch')",67
dubbo#9789,"('SubmitCommit', 'OpenPR', 'IssueComment', 'ReviewApproved', 'MergePR')",50
dubbo#9791,"('SubmitCommit', 'OpenPR', 'IssueComment', 'ReviewRejected', 'Revise', 'MergePR', 'DeleteBranch')",32
dubbo#9793,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",10
dubbo#9794,"('SubmitCommit', 'OpenPR', 'MergePR')",1
dubbo#9795,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",9
dubbo#9796,"('SubmitCommit', 'OpenPR', 'ReviewApproved', 'IssueComment', 'MergePR')",71
dubbo#9797,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR', 'DeleteBranch')",7
dubbo#9802,"('SubmitCommit', 'OpenPR', 'IssueComment', 'ReviewRejected', 'Revise', 'ReviewApproved', 'MergePR', 'DeleteBranch')",210
dubbo#9805,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR', 'Referenced')",87
dubbo#9809,"('SubmitCommit', 'OpenPR', 'Revise', 'IssueComment', 'MergePR', 'Referenced')",421
dubbo#9811,"('SubmitCommit', 'OpenPR', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",86
dubbo#9813,"('SubmitCommit', 'OpenPR', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",56
dubbo#9818,"('SubmitCommit', 'OpenPR', 'Revise', 'MergePR', 'DeleteBranch')",113
dubbo#9820,"('SubmitCommit', 'OpenPR', 'Revise', 'ReviewRejected', 'IssueComment', 'Revise', 'ReviewApproved', 'MergePR', 'DeleteBranch')",422
dubbo#9821,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",9
dubbo#9822,"('SubmitCommit', 'OpenPR', 'Revise', 'IssueComment', 'Revise', 'ReviewComment', 'ReviewApproved', 'Revise', 'MergePR', 'DeleteBranch', 'Referenced')",423
dubbo#9825,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR', 'DeleteBranch', 'Referenced', 'Referenced')",424
dubbo#9827,"('SubmitCommit', 'OpenPR', 'Revise', 'IssueComment', 'MergePR')",41
dubbo#9828,"('SubmitCommit', 'OpenPR', 'Revise', 'MergePR', 'DeleteBranch')",113
dubbo#9830,"('SubmitCommit', 'OpenPR', 'ReviewRejected', 'Revise', 'IssueComment', 'ReviewApproved', 'MergePR')",425
dubbo#9840,"('SubmitCommit', 'OpenPR', 'Revise', 'IssueComment', 'ReviewRejected', 'Revise', 'ReviewApproved', 'MergePR')",426
dubbo#9844,"('SubmitCommit', 'OpenPR', 'Revise', 'IssueComment', 'ReviewApproved', 'MergePR', 'DeleteBranch')",167
dubbo#9851,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'IssueComment', 'MergePR', 'DeleteBranch', 'Referenced')",427
dubbo#9852,"('SubmitCommit', 'OpenPR', 'Revise', 'ReviewRequested', 'ReviewRejected', 'IssueComment', 'Revise', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",428
dubbo#9854,"('SubmitCommit', 'OpenPR', 'ReviewApproved', 'MergePR', 'Referenced')",404
dubbo#9856,"('SubmitCommit', 'OpenPR', 'ReviewApproved', 'Revise', 'IssueComment', 'ReviewApproved', 'MergePR')",170
dubbo#9858,"('SubmitCommit', 'OpenPR', 'IssueComment', 'IssueComment', 'ReviewApproved', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'ReviewRejected', 'Revise', 'ReviewApproved', 'MergePR', 'DeleteBranch', 'Referenced')",429
dubbo#9861,"('SubmitCommit', 'OpenPR', 'Revise', 'IssueComment', 'MergePR', 'Referenced')",421
dubbo#9864,"('SubmitCommit', 'OpenPR', 'ReviewRejected', 'IssueComment', 'MergePR')",416
dubbo#9869,"('SubmitCommit', 'OpenPR', 'Revise', 'IssueComment', 'MergePR', 'DeleteBranch', 'Referenced')",430
dubbo#9870,"('SubmitCommit', 'OpenPR', 'IssueComment', 'Revise', 'ReviewApproved', 'IssueComment', 'IssueComment', 'MergePR', 'DeleteBranch', 'Referenced')",431
dubbo#9872,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR', 'Referenced')",87
dubbo#9876,"('SubmitCommit', 'OpenPR', 'MergePR')",1
dubbo#9882,"('SubmitCommit', 'OpenPR', 'IssueComment', 'ReviewApproved', 'MergePR', 'Referenced')",75
dubbo#9883,"('SubmitCommit', 'OpenPR', 'IssueComment', 'ReviewApproved', 'MergePR')",50
dubbo#9889,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR', 'DeleteBranch')",7
dubbo#9890,"('OpenPR', 'Revise', 'ReviewApproved', 'ReviewApproved', 'MergePR')",432
dubbo#9897,"('SubmitCommit', 'OpenPR', 'ReviewApproved', 'IssueComment', 'MergePR', 'DeleteBranch', 'Referenced')",433
dubbo#9904,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR', 'DeleteBranch')",7
dubbo#9907,"('SubmitCommit', 'OpenPR', 'IssueComment', 'ReviewRejected', 'Revise', 'ReviewRequested', 'ReviewApproved', 'MergePR')",434
dubbo#9916,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'IssueComment', 'Revise', 'MergePR', 'Referenced')",435
dubbo#9917,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'Referenced')",436
dubbo#9919,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewApproved', 'IssueComment', 'MergePR', 'DeleteBranch', 'Referenced')",437
dubbo#9921,"('SubmitCommit', 'OpenPR', 'ReviewApproved', 'MergePR')",3
dubbo#9923,"('SubmitCommit', 'OpenPR', 'IssueComment', 'Revise', 'ReviewApproved', 'MergePR', 'Referenced')",109
dubbo#9926,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",9
dubbo#9929,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR', 'Referenced')",87
dubbo#9931,"('SubmitCommit', 'OpenPR', 'IssueComment', 'ReviewApproved', 'MergePR')",50
dubbo#9933,"('SubmitCommit', 'OpenPR', 'IssueComment', 'ReviewRejected', 'MergePR')",257
dubbo#9936,"('SubmitCommit', 'OpenPR', 'IssueComment', 'ReviewApproved', 'ReviewRejected', 'Revise', 'ReviewApproved', 'MergePR')",187
dubbo#9938,"('SubmitCommit', 'OpenPR', 'ReviewApproved', 'IssueComment', 'MergePR', 'Referenced')",438
dubbo#9939,"('OpenPR', 'Revise', 'IssueComment', 'Revise', 'ReviewApproved', 'MergePR', 'Referenced')",439
dubbo#9941,"('SubmitCommit', 'OpenPR', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewApproved', 'IssueComment', 'MergePR')",440
dubbo#9942,"('SubmitCommit', 'OpenPR', 'IssueComment', 'ReviewApproved', 'MergePR')",50
dubbo#9943,"('SubmitCommit', 'OpenPR', 'ReviewApproved', 'MergePR')",3
dubbo#9946,"('SubmitCommit', 'OpenPR', 'Revise', 'ReviewApproved', 'IssueComment', 'MergePR', 'Referenced')",441
dubbo#9948,"('SubmitCommit', 'OpenPR', 'ReviewRejected', 'IssueComment', 'Revise', 'ReviewRejected', 'Revise', 'ReviewApproved', 'MergePR', 'Referenced')",442
dubbo#9951,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",9
dubbo#9952,"('SubmitCommit', 'OpenPR', 'ReviewApproved', 'ReviewRejected', 'Revise', 'IssueComment', 'MergePR', 'Referenced')",443
dubbo#9959,"('SubmitCommit', 'OpenPR', 'ReviewApproved', 'IssueComment', 'MergePR', 'Referenced')",438
dubbo#9967,"('SubmitCommit', 'OpenPR', 'IssueComment', 'ReviewApproved', 'MergePR')",50
dubbo#9974,"('SubmitCommit', 'OpenPR', 'IssueComment', 'IssueComment', 'MergePR')",6
dubbo#9978,"('SubmitCommit', 'OpenPR', 'ReviewRejected', 'Revise', 'ReviewRequested', 'IssueComment', 'Revise', 'ReviewApproved', 'MergePR', 'Referenced')",444
dubbo#9981,"('SubmitCommit', 'OpenPR', 'ReviewApproved', 'IssueComment', 'MergePR')",71
dubbo#9987,"('SubmitCommit', 'OpenPR', 'Revise', 'IssueComment', 'IssueComment', 'MergePR')",173
dubbo#9988,"('SubmitCommit', 'OpenPR', 'Revise', 'MergePR', 'Referenced')",48
dubbo#9993,"('SubmitCommit', 'OpenPR', 'Revise', 'IssueComment', 'ReviewApproved', 'MergePR', 'DeleteBranch')",167
gpac#1710,"('OpenPR', 'Revise', 'IssueComment', 'MergePR')",94
gpac#1717,"('OpenPR', 'IssueComment', 'ReviewRejected', 'IssueComment', 'Revise', 'MergePR')",445
gpac#1730,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",9
gpac#1739,"('OpenPR', 'IssueComment', 'IssueComment', 'Revise', 'MergePR')",446
gpac#1748,"('OpenPR', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'IssueComment', 'MergePR')",447
gpac#1750,"('SubmitCommit', 'OpenPR', 'MergePR')",1
gpac#1793,"('SubmitCommit', 'OpenPR', 'Revise', 'MergePR')",16
gpac#1845,"('SubmitCommit', 'OpenPR', 'MergePR')",1
gpac#1867,"('SubmitCommit', 'OpenPR', 'MergePR')",1
gpac#1878,"('SubmitCommit', 'OpenPR', 'MergePR')",1
gpac#1930,"('OpenPR', 'Revise', 'IssueComment', 'Revise', 'MergePR', 'DeleteBranch')",448
gpac#1932,"('SubmitCommit', 'OpenPR', 'MergePR')",1
gpac#2156,"('SubmitCommit', 'OpenPR', 'MergePR')",1
gpac#2195,"('SubmitCommit', 'OpenPR', 'Revise', 'MergePR')",16
gpac#2198,"('SubmitCommit', 'OpenPR', 'MergePR')",1
gpac#2203,"('OpenPR', 'Revise', 'MergePR')",201
gpac#2206,"('SubmitCommit', 'OpenPR', 'MergePR')",1
gpac#2222,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",9
gpac#2252,"('SubmitCommit', 'OpenPR', 'MergePR')",1
gpac#2253,"('SubmitCommit', 'OpenPR', 'MergePR', 'DeleteBranch')",10
gpac#2258,"('SubmitCommit', 'OpenPR', 'ReviewRejected', 'Revise', 'ReviewRequested', 'MergePR', 'Referenced')",449
gpac#2261,"('SubmitCommit', 'OpenPR', 'MergePR')",1
gpac#2271,"('SubmitCommit', 'OpenPR', 'ReviewRejected', 'Revise', 'MergePR')",450
gpac#2298,"('SubmitCommit', 'OpenPR', 'MergePR')",1
gpac#2304,"('SubmitCommit', 'OpenPR', 'MergePR')",1
gpac#2318,"('SubmitCommit', 'OpenPR', 'MergePR')",1
hadoop#2582,"('SubmitCommit', 'OpenPR', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewRequested', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewApproved', 'IssueComment', 'MergePR', 'DeleteBranch')",451
hadoop#2583,"('SubmitCommit', 'OpenPR', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'ReviewComment', 'ReviewComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'MergePR')",452
hadoop#2585,"('OpenPR', 'IssueComment', 'IssueComment', 'ReviewRequested', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'ReviewComment', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewComment', 'Revise', 'IssueComment', 'IssueComment', 'ReviewComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'ReviewApproved', 'ReviewComment', 'ReviewComment', 'Revise', 'IssueComment', 'ReviewApproved', 'IssueComment', 'ReviewApproved', 'IssueComment', 'MergePR')",453
hadoop#2586,"('SubmitCommit', 'OpenPR', 'IssueComment', 'IssueComment', 'ReviewApproved', 'MergePR')",17
hadoop#2587,"('OpenPR', 'IssueComment', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewComment', 'IssueComment', 'ReviewApproved', 'Revise', 'IssueComment', 'IssueComment', 'MergePR')",454
hadoop#2591,"('OpenPR', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",455
hadoop#2592,"('SubmitCommit', 'OpenPR', 'IssueComment', 'ReviewApproved', 'MergePR', 'DeleteBranch')",33
hadoop#2593,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'MergePR')",456
hadoop#2594,"('OpenPR', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'ReviewApproved', 'ReviewComment', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'IssueComment', 'MergePR', 'DeleteBranch')",457
hadoop#2597,"('SubmitCommit', 'OpenPR', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'Revise', 'MergePR')",458
hadoop#2598,"('OpenPR', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewRejected', 'Revise', 'ReviewApproved', 'ReviewApproved', 'IssueComment', 'IssueComment', 'MergePR')",459
hadoop#2599,"('SubmitCommit', 'OpenPR', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'MergePR', 'DeleteBranch')",460
hadoop#2600,"('SubmitCommit', 'OpenPR', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewApproved', 'MergePR', 'DeleteBranch')",461
hadoop#2601,"('SubmitCommit', 'OpenPR', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'ReviewApproved', 'MergePR')",132
hadoop#2604,"('SubmitCommit', 'OpenPR', 'IssueComment', 'ReviewRejected', 'Revise', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'ReviewRejected', 'IssueComment', 'Revise', 'IssueComment', 'MergePR')",462
hadoop#2605,"('OpenPR', 'ReviewComment', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewApproved', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewComment', 'IssueComment', 'ReviewApproved', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewApproved', 'Revise', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewApproved', 'MergePR')",463
hadoop#2607,"('SubmitCommit', 'OpenPR', 'IssueComment', 'IssueComment', 'IssueComment', 'MergePR')",217
hadoop#2609,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR')",9
hadoop#2613,"('OpenPR', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'ReviewApproved', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'IssueComment', 'MergePR', 'DeleteBranch')",464
hadoop#2619,"('SubmitCommit', 'OpenPR', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'ReviewApproved', 'ReviewRejected', 'Revise', 'IssueComment', 'IssueComment', 'ReviewApproved', 'MergePR')",465
hadoop#2620,"('SubmitCommit', 'OpenPR', 'IssueComment', 'MergePR', 'DeleteBranch')",7
hadoop#2624,"('SubmitCommit', 'OpenPR', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'ReviewRejected', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'MergePR', 'DeleteBranch')",466
hadoop#2625,"('SubmitCommit', 'OpenPR', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'ReviewComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'ReviewComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'MergePR')",467
hadoop#2626,"('SubmitCommit', 'OpenPR', 'IssueComment', 'ReviewComment', 'Revise', 'IssueComment', 'ReviewApproved', 'MergePR', 'DeleteBranch')",468
hadoop#2628,"('SubmitCommit', 'OpenPR', 'IssueComment', 'ReviewApproved', 'MergePR', 'DeleteBranch')",33
hadoop#2634,"('SubmitCommit', 'OpenPR', 'IssueComment', 'ReviewApproved', 'IssueComment', 'MergePR')",160
hadoop#2636,"('SubmitCommit', 'OpenPR', 'IssueComment', 'ReviewApproved', 'MergePR', 'DeleteBranch')",33
hadoop#2638,"('OpenPR', 'ReviewComment', 'IssueComment', 'IssueComment', 'ReviewRejected', 'ReviewApproved', 'ReviewComment', 'Revise', 'IssueComment', 'ReviewApproved', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",469
hadoop#2645,"('OpenPR', 'IssueComment', 'IssueComment', 'Revise', 'ReviewComment', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewComment', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'ReviewApproved', 'MergePR')",470
hadoop#2646,"('SubmitCommit', 'OpenPR', 'IssueComment', 'IssueComment', 'ReviewComment', 'Revise', 'IssueComment', 'ReviewApproved', 'IssueComment', 'IssueComment', 'ReviewRequested', 'IssueComment', 'ReviewRejected', 'IssueComment', 'ReviewRejected', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'ReviewApproved', 'IssueComment', 'IssueComment', 'MergePR')",471
hadoop#2647,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'ReviewComment', 'IssueComment', 'ReviewApproved', 'IssueComment', 'MergePR', 'DeleteBranch')",472
hadoop#2648,"('SubmitCommit', 'OpenPR', 'ReviewComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'ReviewApproved', 'IssueComment', 'IssueComment', 'MergePR', 'DeleteBranch')",473
hadoop#2649,"('SubmitCommit', 'OpenPR', 'IssueComment', 'IssueComment', 'ReviewApproved', 'MergePR', 'DeleteBranch')",153
hadoop#2651,"('OpenPR', 'IssueComment', 'ReviewComment', 'IssueComment', 'IssueComment', 'ReviewApproved', 'ReviewComment', 'ReviewComment', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewApproved', 'ReviewRejected', 'Revise', 'IssueComment', 'IssueComment', 'ReviewApproved', 'MergePR')",474
hadoop#2652,"('SubmitCommit', 'OpenPR', 'ReviewComment', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'MergePR')",475
hadoop#2653,"('SubmitCommit', 'OpenPR', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewApproved', 'MergePR', 'DeleteBranch')",461
hadoop#2656,"('SubmitCommit', 'OpenPR', 'IssueComment', 'ReviewApproved', 'MergePR', 'DeleteBranch')",33
hadoop#2657,"('SubmitCommit', 'OpenPR', 'Revise', 'ReviewComment', 'IssueComment', 'ReviewRejected', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'ReviewApproved', 'MergePR', 'DeleteBranch')",476
hadoop#2659,"('SubmitCommit', 'OpenPR', 'IssueComment', 'ReviewApproved', 'IssueComment', 'IssueComment', 'MergePR')",298
hadoop#2661,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'IssueComment', 'IssueComment', 'MergePR')",477
hadoop#2662,"('SubmitCommit', 'OpenPR', 'IssueComment', 'ReviewApproved', 'MergePR')",50
hadoop#2663,"('SubmitCommit', 'OpenPR', 'IssueComment', 'ReviewComment', 'Revise', 'ReviewRequested', 'ReviewApproved', 'MergePR', 'DeleteBranch')",478
hadoop#2664,"('SubmitCommit', 'OpenPR', 'IssueComment', 'IssueComment', 'ReviewRejected', 'Revise', 'ReviewRequested', 'IssueComment', 'ReviewApproved', 'ReviewApproved', 'MergePR', 'DeleteBranch')",479
hadoop#2665,"('SubmitCommit', 'OpenPR', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'MergePR', 'DeleteBranch')",480
hadoop#2669,"('SubmitCommit', 'OpenPR', 'IssueComment', 'Revise', 'IssueComment', 'ReviewApproved', 'MergePR', 'DeleteBranch')",177
hadoop#2673,"('SubmitCommit', 'OpenPR', 'IssueComment', 'IssueComment', 'ReviewApproved', 'MergePR')",17
hadoop#2674,"('SubmitCommit', 'OpenPR', 'IssueComment', 'IssueComment', 'Revise', 'IssueComment', 'ReviewRequested', 'ReviewComment', 'Revise', 'IssueComment', 'IssueComment', 'ReviewRequested', 'ReviewApproved', 'Revise', 'IssueComment', 'Revise', 'MergePR')",481
hadoop#2676,"('SubmitCommit', 'OpenPR', 'IssueComment', 'IssueComment', 'IssueComment', 'ReviewRequested', 'IssueComment', 'ReviewComment', 'IssueComment', 'Revise', 'IssueComment', 'IssueComment', 'ReviewApproved', 'MergePR')",482
hadoop#2677,"('SubmitCommit', 'OpenPR', 'ReviewRequested', 'IssueComment', 'Revise', 'IssueComment', 'Revise', 'IssueComment', 'ReviewComment', 'Revise', 'IssueComment', 'IssueComment', 'ReviewComment', 'IssueComment', 'Revise', 'IssueComment', 'ReviewApproved', 'IssueComment', 'ReviewApproved', 'MergePR')",483
hadoop#2678,"('OpenPR', 'IssueComment', 'ReviewComment', 'Revise', 'IssueComment', 'ReviewApproved', 'MergePR')",484
